ID Steves_ID ra dec x y
17919 z4_GND_25872 189.119386 62.231022 13394.104 9790.046
7871 z4_GND_40834 189.344007 62.181673 7109.667 6829.46
33255 z4_GND_41640 189.19931 62.310645 11157.715 14565.08
32516 z4_GND_42505 189.251922 62.305404 9690.729 14250.516
20091 z4_GND_21553 189.143149 62.241214 12729.013 10400.623
26573 z4_GND_11364 189.151844 62.272218 12483.834 12260.521
18399 z4_GND_25060 189.084943 62.232928 14356.691 9906.346
7975 z4_GND_40694 189.237767 62.182256 10084.419 6861.531
31385 z4_GND_43417 189.113396 62.298186 13554.382 13820.22
24543 z4_GND_14481 189.217261 62.262841 10657.739 11696.655
13788 z4_GND_32687 189.324887 62.210634 7647.615 8566.195
17442 z4_GND_26745 189.421363 62.228539 4952.05 9646.56
21766 z4_GND_19196 189.107711 62.24968 13718.386 10910.107
15766 z4_GND_29537 189.174531 62.220266 11853.105 9142.794
3278 z4_GND_548 189.280437 62.149877 8888.122 4919.372
23295 z4_GND_16684 189.206667 62.256778 10953.684 11332.95
31898 z4_GND_6994 189.241198 62.301365 9989.744 14008.086
28922 z4_GND_8660 189.282953 62.284384 8824.372 12989.883
13382 z4_GND_33349 189.350194 62.208581 6939.475 8444.221
25735 z4_GND_12616 189.205478 62.268375 10986.646 12028.822
24975 z4_GND_13761 189.121987 62.264878 13318.058 11821.294
14910 z4_GND_31028 189.228013 62.215699 10357.519 8868.111
16358 z4_GND_28170 189.376622 62.223289 6202.158 9328.256
18394 z4_GND_25078 189.079135 62.233083 14519.021 9915.984
23220 z4_GND_16808 189.143497 62.256427 12718.095 11313.359
13038 z4_GND_33850 189.405678 62.206942 5387.021 8349.469
26697 z4_GND_11218 189.227823 62.272809 10362.788 12294.742
30667 z4_GND_43889 189.195956 62.293968 11251.73 13564.513
20244 z4_GND_22000 189.367509 62.24179 6459.358 10437.772
18352 z4_GND_24880 189.14377 62.232999 12712.316 9907.665
16123 z4_GND_28950 189.108096 62.222051 13710.707 9252.35
14027 z4_GND_32342 189.37635 62.211712 6208.172 8633.596
18938 z4_GND_24175 189.228312 62.235675 10349.126 10066.708
30643 z4_GND_43843 189.110221 62.293814 13643.43 13558.067
27736 z4_GND_45080 189.063613 62.277885 14946.04 12605.129
28217 z4_GND_9310 189.081091 62.280645 14457.844 12769.549
5757 z4_GND_2264 189.298631 62.168335 8379.338 6027.323
17878 z4_GND_25972 189.289929 62.230547 8626.643 9759.783
5050 z4_GND_1693 189.222409 62.163224 10514.545 5719.639
17846 z4_GND_26017 189.241606 62.230643 9977.519 9764.794
18453 z4_GND_24998 189.310871 62.233442 8041.419 9934.171
25989 z4_GND_12186 189.053195 62.26955 15238.169 12105.837
24398 z4_GND_14756 189.137848 62.262109 12875.389 11654.471
33130 z4_GND_41799 189.221738 62.309767 10532.418 14512.208
29600 z4_GND_8157 189.198707 62.288019 11175.141 13207.517
14172 z4_GND_31843 189.203605 62.212354 11040.239 8667.545
32676 z4_GND_42294 189.207803 62.306685 10920.996 14327.39
15600 z4_GND_29830 189.325205 62.219369 7639.515 9090.318
32805 z4_GND_42274 189.20261 62.307486 11065.786 14375.467
26346 z4_GND_11694 189.264111 62.27117 9349.728 12196.67
10601 z4_GND_37072 189.186104 62.195344 11530.445 7647.222
23398 z4_GND_16538 189.311762 62.257148 8018.354 11356.559
26121 z4_GND_11979 189.260123 62.270223 9461.025 12139.775
30874 z4_GND_7425 189.161521 62.295118 12212.268 13634.215
24806 z4_GND_14031 189.229333 62.264139 10320.608 11774.519
25600 z4_GND_12832 189.056899 62.267564 15135.08 11986.354
10769 z4_GND_37059 189.338222 62.19609 7273.121 7694.166
14544 z4_GND_31525 189.210334 62.214012 10852.002 8766.995
17809 z4_GND_26053 189.334816 62.230463 7371.82 9756.369
23770 z4_GND_15824 189.306564 62.259128 8163.689 11475.146
11905 z4_GND_35562 189.148555 62.20143 12580.896 8013.383
3830 z4_GND_854 189.261912 62.154265 9407.495 5182.302
17897 z4_GND_25907 189.204314 62.230912 11020.0 9781.056
22447 z4_GND_18179 189.041827 62.252505 15558.498 11084.011
19642 z4_GND_22986 189.370332 62.238789 6380.074 10257.88
7868 z4_GND_40827 189.251103 62.181695 9710.997 6827.961
19631 z4_GND_23054 189.063817 62.238783 14946.305 10259.021
35134 z4_GND_5173 189.185026 62.325501 11555.358 15456.667
27788 z4_GND_9698 189.119888 62.278586 13375.279 12643.87
9519 z4_GND_38712 189.211651 62.190215 10815.515 7339.152
23591 z4_GND_16155 189.18812 62.258223 11471.664 11419.899
19877 z4_GND_22629 189.106036 62.240137 13766.248 10337.614
21145 z4_GND_20398 189.128136 62.24628 13148.075 10705.133
27304 z4_GND_10175 189.114028 62.2762 13539.095 12501.034
12996 z4_GND_33991 189.246244 62.206582 9847.452 8321.151
9243 z4_GND_39071 189.209267 62.188652 10882.3 7245.399
12647 z4_GND_34414 189.375405 62.205094 6233.699 8236.476
8508 z4_GND_40011 189.336259 62.184834 7326.922 7018.716
13941 z4_GND_32478 189.169894 62.21131 11983.253 8605.536
7657 z4_GND_41088 189.278641 62.180512 8939.876 6757.468
29990 z4_GND_44216 189.269434 62.290161 9201.836 13336.175
29212 z4_GND_44575 189.184029 62.285931 11584.764 13082.478
19732 z4_GND_22766 189.077687 62.239282 14558.632 10288.005
21514 z4_GND_19735 189.268297 62.248343 9232.023 10827.101
5807 z4_GND_2302 189.312508 62.168576 7990.636 6042.247
28700 z4_GND_8847 189.105768 62.283368 13768.84 12931.542
32794 z4_GND_42201 189.213988 62.307397 10748.526 14370.066
26666 z4_GND_11261 189.220991 62.272672 10553.498 12286.505
20090 z4_GND_22263 189.097275 62.240966 14010.995 10387.872
18538 z4_GND_24845 189.290854 62.233869 8600.963 9959.149
15061 z4_GND_30760 189.219898 62.216413 10584.477 8910.976
31035 z4_GND_43639 189.161855 62.296249 12202.871 13702.104
16335 z4_GND_28586 189.33429 62.22321 7385.831 9321.202
10487 z4_GND_37833 189.154961 62.194728 12402.091 7611.034
4237 z4_GND_1114 189.234325 62.157322 10180.669 5365.53
28907 z4_GND_44655 189.077322 62.284232 14562.506 12985.062
22155 z4_GND_18688 189.224828 62.251151 10446.461 10995.213
11167 z4_GND_36564 189.255275 62.197852 9594.586 7797.468
17109 z4_GND_27702 189.280421 62.226927 8892.251 9542.356
26969 z4_GND_45090 189.161817 62.273986 12205.312 12366.301
33487 z4_GND_6966 189.22203 62.312462 10524.241 14673.921
10462 z4_GND_37441 189.285625 62.194637 8745.052 7605.109
17934 z4_GND_25974 189.289472 62.230632 8639.429 9764.926
17298 z4_GND_27047 189.356343 62.227558 6769.684 9583.202
21727 z4_GND_19324 189.352455 62.249477 6880.894 10898.08
32105 z4_GND_41462 189.214706 62.302716 10728.571 14089.191
34219 z4_GND_6093 189.201759 62.317923 11089.238 15001.744
6609 z4_GND_3064 189.327666 62.173891 7566.511 6361.755
15952 z4_GND_29253 189.27111 62.221057 9152.354 9190.016
3646 z4_GND_740 189.255821 62.152763 9578.163 5092.112
18569 z4_GND_24774 189.322127 62.23402 7726.864 9969.293
22906 z4_GND_17354 189.3464 62.254836 7050.647 11219.334
22867 z4_GND_17406 189.129744 62.254753 13102.379 11213.483
21287 z4_GND_20120 189.226433 62.247152 10401.629 10755.304
34414 z4_GND_5916 189.215858 62.319537 10696.242 15098.45
10253 z4_GND_37640 189.219636 62.193705 10591.982 7548.522
21952 z4_GND_18807 189.336571 62.250339 7324.751 10949.03
3992 z4_GND_978 189.23898 62.155465 10050.184 5254.114
24814 z4_GND_14012 189.333988 62.264173 7398.272 11778.928
28717 z4_GND_8849 189.105204 62.283373 13784.562 12931.835
11816 z4_GND_35712 189.309157 62.200995 8086.912 7987.29
7722 z4_GND_41016 189.22644 62.180767 10401.558 6772.176
32520 z4_GND_42105 189.141039 62.305404 12782.783 14252.066
6248 z4_GND_2720 189.258404 62.171564 9506.294 6220.185
34462 z4_GND_5900 189.215355 62.31981 10710.254 15114.825
33049 z4_GND_41889 189.15141 62.309193 12493.3 14479.033
20533 z4_GND_21416 189.301039 62.243346 8316.929 10528.073
17218 z4_GND_27128 189.212609 62.227437 10788.147 9572.473
30275 z4_GND_7728 189.270892 62.291947 9161.218 13443.393
19215 z4_GND_23241 189.09228 62.236944 14151.101 10146.847
27702 z4_GND_9862 189.063902 62.277722 14938.001 12595.36
7936 z4_GND_40720 189.179302 62.182012 11721.416 6847.448
11419 z4_GND_36184 189.275927 62.199212 9016.696 7879.358
26032 z4_GND_12123 189.297615 62.269827 8414.304 12116.841
9638 z4_GND_38527 189.236674 62.190884 10115.077 7379.206
19223 z4_GND_23790 189.233082 62.236787 10215.806 10133.399
19575 z4_GND_22195 189.262126 62.238668 9404.131 10246.516
28590 z4_GND_8954 189.27583 62.282638 9023.069 12884.964
19438 z4_GND_23346 189.344276 62.238039 7108.178 10211.404
25659 z4_GND_12753 189.280306 62.267942 8897.444 12003.267
25574 z4_GND_12895 189.08103 62.267435 14461.333 11976.981
10925 z4_GND_36831 189.173943 62.19685 11870.728 7737.817
19927 z4_GND_22527 189.131803 62.240409 13046.159 10352.737
18094 z4_GND_25598 189.268844 62.231863 9216.13 9838.303
26188 z4_GND_11905 189.131148 62.27035 13061.741 12149.23
29617 z4_GND_44417 189.129009 62.288131 13119.837 13216.151
11641 z4_GND_36008 189.204232 62.199758 11022.981 7911.816
17240 z4_GND_27093 189.089573 62.227475 14227.97 9578.881
27865 z4_GND_9696 189.271137 62.278767 9153.857 12652.577
19021 z4_GND_24062 189.369091 62.23597 6414.373 10088.618
14969 z4_GND_30907 189.332214 62.216019 7443.18 8889.65
24999 z4_GND_13749 189.081914 62.264918 14437.006 11825.873
9424 z4_GND_38835 189.226727 62.189692 10393.532 7307.71
20255 z4_GND_22238 189.091058 62.241927 14184.6 10445.888
16451 z4_GND_28401 189.173763 62.223828 11874.385 9356.505
25994 z4_GND_12188 189.271369 62.269681 9147.027 12107.444
11088 z4_GND_36645 189.278567 62.197612 8942.729 7783.421
5778 z4_GND_2277 189.263708 62.168445 9357.638 6033.155
26765 z4_GND_11104 189.095344 62.273096 14060.976 12315.759
10028 z4_GND_38012 189.202327 62.192634 11076.462 7484.351
21259 z4_GND_20171 189.066115 62.246969 14880.853 10750.022
24809 z4_GND_13903 189.101071 62.264119 13902.184 11776.809
14052 z4_GND_32256 189.154756 62.211859 12406.659 8638.895
27695 z4_GND_9913 189.170659 62.277741 11958.275 12591.369
5778 z4_GND_2276 189.263708 62.168445 9357.638 6033.155
7504 z4_GND_4112 189.265372 62.179611 9311.396 6703.143
28751 z4_GND_8775 189.107953 62.283717 13707.808 12952.366
21197 z4_GND_20263 189.122827 62.246761 13296.373 10734.28
16644 z4_GND_28055 189.358124 62.22486 6719.59 9421.391
14968 z4_GND_32289 189.269935 62.216036 9185.026 8888.689
22007 z4_GND_18855 189.266105 62.250807 9293.349 10974.932
21145 z4_GND_20399 189.128136 62.24628 13148.075 10705.133
16304 z4_GND_28655 189.285634 62.223025 8746.312 9308.41
6407 z4_GND_2868 189.227918 62.172514 10360.178 6277.007
20993 z4_GND_20707 189.200744 62.245436 11119.408 10652.521
21070 z4_GND_20506 189.303826 62.246019 8239.231 10688.522
27094 z4_GND_10730 189.108906 62.274694 13682.216 12410.91
27478 z4_GND_10156 189.250655 62.276818 9725.478 12535.372
10503 z4_GND_37937 189.153719 62.19477 12436.867 7613.603
14916 z4_GND_30998 189.361525 62.215675 6623.353 8870.489
23658 z4_GND_16032 189.226293 62.258551 10405.519 11439.213
33184 z4_GND_41273 189.161555 62.31034 12210.364 14547.53
27585 z4_GND_10052 189.122814 62.277188 13293.764 12559.89
6240 z4_GND_2704 189.231504 62.171501 10259.74 6216.237
27429 z4_GND_10183 189.12751 62.27667 13162.712 12528.591
12374 z4_GND_34891 189.377895 62.20387 6163.882 8163.199
21838 z4_GND_19102 189.070331 62.249912 14762.636 10926.318
11998 z4_GND_35442 189.172657 62.201884 11906.443 8039.921
33698 z4_GND_6759 189.232656 62.314 10228.011 14766.19
11525 z4_GND_36067 189.355954 62.19961 6777.277 7906.307
14755 z4_GND_31227 189.13423 62.214942 12980.543 8824.643
5719 z4_GND_2251 189.25572 62.168186 9581.389 6017.468
18920 z4_GND_24195 189.353954 62.235486 6837.401 10058.724
27414 z4_GND_10252 189.241789 62.276477 9972.962 12514.829
14019 z4_GND_32358 189.323443 62.211699 7688.091 8630.067
20631 z4_GND_21067 189.29036 62.243853 8615.353 10558.209
6484 z4_GND_2946 189.324094 62.173071 7666.473 6312.382
32281 z4_GND_42757 189.183787 62.30386 11590.788 14158.237
18172 z4_GND_25423 189.227138 62.232207 10381.941 9858.578
33607 z4_GND_6859 189.175101 62.31323 11832.536 14720.585
5592 z4_GND_2129 189.278635 62.167078 8939.422 5951.394
15194 z4_GND_30546 189.381705 62.217042 6059.153 8953.763
21889 z4_GND_19062 189.289624 62.250201 8636.272 10939.03
23709 z4_GND_15893 189.096484 62.258803 14030.914 11458.134
27271 z4_GND_45201 189.162655 62.275788 12181.812 12474.372
16276 z4_GND_28701 189.324287 62.222864 7665.49 9300.001
27113 z4_GND_10677 189.125579 62.274846 13216.795 12419.251
5495 z4_GND_2038 189.233049 62.166316 10216.465 5905.124
27304 z4_GND_10174 189.114028 62.2762 13539.095 12501.034
32641 z4_GND_42353 189.144574 62.306213 12684.143 14300.487
8627 z4_GND_39849 189.260943 62.185645 9435.599 7065.104
20376 z4_GND_21729 189.251129 62.242691 9711.533 10487.729
8242 z4_GND_40443 189.360291 62.183623 6653.958 6947.308
10847 z4_GND_36923 189.165493 62.196487 12107.235 7716.277
18290 z4_GND_25250 189.147865 62.232735 12597.869 9891.661
25799 z4_GND_12545 189.257992 62.268627 9520.472 12043.973
30003 z4_GND_44205 189.160528 62.290229 12240.262 13340.901
26041 z4_GND_12102 189.271611 62.26988 9140.296 12119.361
5358 z4_GND_1922 189.291802 62.165609 8570.47 5863.592
32661 z4_GND_42079 189.178272 62.306356 11744.463 14308.074
22007 z4_GND_18854 189.266105 62.250807 9293.349 10974.932
11591 z4_GND_36007 189.188138 62.199901 11473.355 7920.567
4187 z4_GND_1082 189.247204 62.157206 9819.764 5358.608
26523 z4_GND_11410 189.268246 62.272042 9234.317 12249.064
24876 z4_GND_13893 189.204693 62.264441 11008.646 11792.754
24225 z4_GND_14996 189.281872 62.261356 8853.392 11608.132
19904 z4_GND_23027 189.111618 62.24028 13610.243 10345.933
15148 z4_GND_30649 189.263649 62.21682 9360.849 8935.664
18431 z4_GND_25012 189.376021 62.233269 6220.334 9926.98
28579 z4_GND_44808 189.15664 62.282567 12349.256 12881.335
15232 z4_GND_30512 189.361376 62.217259 6627.728 8965.528
22910 z4_GND_17373 189.236845 62.254852 10110.795 11217.292
21197 z4_GND_20264 189.122827 62.246761 13296.373 10734.28
24879 z4_GND_13924 189.207439 62.26445 10931.964 11793.303
23030 z4_GND_17122 189.028194 62.25536 15938.803 11256.437
12081 z4_GND_35333 189.371376 62.202233 6346.05 8064.568
30785 z4_GND_43815 189.133265 62.294605 13000.51 13604.465
34325 z4_GND_6015 189.177774 62.318745 11757.766 15051.449
29016 z4_GND_8521 189.237603 62.28516 10089.85 13035.811
19857 z4_GND_22670 189.094774 62.239986 14081.018 10329.232
15866 z4_GND_29303 189.380741 62.220668 6086.619 9171.243
12938 z4_GND_33971 189.272059 62.206645 9125.232 8325.27
24361 z4_GND_14809 189.332455 62.261944 7440.855 11645.164
16369 z4_GND_28531 189.355269 62.223374 6799.218 9332.056
25375 z4_GND_13201 189.192832 62.266626 11339.785 11924.016
14236 z4_GND_31976 189.145292 62.212593 12671.328 8683.24
22494 z4_GND_18064 189.242364 62.252873 9956.61 11098.615
17215 z4_GND_27129 189.212911 62.227428 10779.711 9571.919
15642 z4_GND_29766 189.404311 62.21948 5427.317 9101.623
33989 z4_GND_6404 189.210098 62.316102 10856.836 14892.387
12162 z4_GND_35172 189.330009 62.202692 7503.601 8089.894
17198 z4_GND_27177 189.108982 62.22726 13685.358 9564.876
6568 z4_GND_3024 189.327747 62.173593 7564.223 6343.91
4540 z4_GND_1306 189.294644 62.159639 8490.509 5505.441
27313 z4_GND_10413 189.138797 62.275931 12847.745 12483.76
22365 z4_GND_18310 189.072504 62.252173 14701.591 11061.794
31648 z4_GND_43290 189.20932 62.299878 10878.815 13918.923
27990 z4_GND_44989 189.078746 62.279394 14523.46 12694.652
21781 z4_GND_19247 189.083013 62.249703 14408.379 10912.946
15648 z4_GND_29721 189.217556 62.219653 10649.931 9105.416
19696 z4_GND_22950 189.054893 62.239083 15195.672 10277.664
11051 z4_GND_36727 189.171741 62.19722 11932.335 7760.1
31413 z4_GND_43415 189.139796 62.298395 12818.021 13831.562
8628 z4_GND_39848 189.211867 62.185641 10809.546 7064.701
27381 z4_GND_10330 189.160225 62.276227 12249.615 12500.837
8677 z4_GND_39797 189.204178 62.185871 11024.814 7078.551
8564 z4_GND_39953 189.188033 62.185215 11476.84 7039.417
32336 z4_GND_42604 189.181004 62.304413 11668.382 14191.421
25315 z4_GND_13291 189.307409 62.26632 8140.603 11906.707
16967 z4_GND_27559 189.280998 62.22627 8876.1 9502.988
7155 z4_GND_3662 189.351868 62.177421 6889.069 6574.699
8451 z4_GND_40079 189.179602 62.184729 11712.896 7010.461
19916 z4_GND_22560 189.345725 62.240353 7067.935 10350.293
32076 z4_GND_42885 189.233244 62.302555 10211.56 14079.461
27264 z4_GND_10462 189.154694 62.275654 12404.022 12466.592
11568 z4_GND_35976 189.221862 62.199838 10529.646 7916.461
22126 z4_GND_18692 189.23969 62.251241 10031.288 11000.681
17371 z4_GND_26872 189.251737 62.228272 9694.257 9622.59
7280 z4_GND_3836 189.288307 62.178227 8669.077 6620.595
25098 z4_GND_13536 189.177891 62.265358 11757.019 11848.19
13257 z4_GND_33493 189.2456 62.208089 9865.491 8411.558
23335 z4_GND_16615 189.217821 62.257001 10642.157 11346.268
22689 z4_GND_17875 189.249165 62.253647 9766.644 11145.065
17791 z4_GND_26095 189.210925 62.230392 10835.202 9749.766
15606 z4_GND_29795 189.222358 62.219488 10515.644 9095.497
24084 z4_GND_15278 189.240613 62.260646 10005.603 11564.941
17622 z4_GND_26430 189.256423 62.22958 9563.269 9701.131
14293 z4_GND_31952 189.1198 62.212619 13384.373 8685.895
9130 z4_GND_39215 189.338215 62.188104 7272.506 7215.03
27499 z4_GND_10153 189.159055 62.276877 12282.22 12539.846
21234 z4_GND_20211 189.376805 62.246902 6200.289 10745.051
23076 z4_GND_17067 189.199496 62.255727 11154.008 11269.978
31367 z4_GND_7202 189.263101 62.298341 9378.773 13826.902
11054 z4_GND_36673 189.334881 62.197448 7366.741 7775.514
20211 z4_GND_22034 189.265454 62.241764 9311.208 10432.309
5594 z4_GND_2130 189.232406 62.167052 10234.467 5949.322
27790 z4_GND_9704 189.201708 62.278601 11091.663 12642.405
4766 z4_GND_1466 189.289516 62.161106 8634.257 5593.35
12675 z4_GND_34436 189.247493 62.205367 9812.497 8248.277
7434 z4_GND_4034 189.240728 62.179216 10001.485 6679.167
15472 z4_GND_30058 189.270993 62.21871 9155.535 9049.151
22509 z4_GND_18011 189.30179 62.252947 8296.594 11104.154
14162 z4_GND_32124 189.389855 62.212195 5830.475 8663.523
20762 z4_GND_21036 189.163545 62.244471 12158.857 10595.332
8253 z4_GND_40347 189.261749 62.183729 9412.985 6950.153
28210 z4_GND_9334 189.292483 62.280685 8558.201 12768.142
25931 z4_GND_12279 189.082549 62.26932 14418.667 12089.957
31193 z4_GND_43547 189.147546 62.297346 12601.91 13768.376
20807 z4_GND_21065 189.290964 62.244244 8598.512 10581.663
27525 z4_GND_10137 189.215019 62.277002 10720.164 12546.353
15962 z4_GND_29229 189.270404 62.221198 9172.094 9198.439
27055 z4_GND_10777 189.23985 62.274526 10027.049 12397.756
6347 z4_GND_2814 189.259549 62.172111 9474.223 6253.016
14869 z4_GND_31080 189.216226 62.215449 10687.187 8853.133
15881 z4_GND_29214 189.322953 62.220807 7702.609 9176.525
25067 z4_GND_13644 189.155112 62.265199 12393.085 11839.297
25511 z4_GND_12968 189.1876 62.267284 11485.838 11963.572
12382 z4_GND_34885 189.3324 62.203854 7436.805 8159.744
28630 z4_GND_8932 189.252687 62.282957 9668.917 12903.709
5364 z4_GND_1894 189.289547 62.165473 8633.637 5855.363
14891 z4_GND_31018 189.146374 62.215513 12640.845 8858.4
9518 z4_GND_38713 189.280634 62.190157 8884.53 7336.165
32313 z4_GND_41809 189.172545 62.303973 11904.274 14165.249
21675 z4_GND_19413 189.226808 62.249257 10391.146 10881.599
23571 z4_GND_16188 189.15058 62.258142 12520.139 11416.022
20284 z4_GND_21820 189.115365 62.242216 13505.325 10461.906
11474 z4_GND_36123 189.274793 62.199491 9048.447 7896.125
9853 z4_GND_38251 189.286036 62.192056 8733.43 7450.265
7927 z4_GND_40798 189.28145 62.181987 8861.292 6845.988
21606 z4_GND_19585 189.364907 62.248618 6532.925 10847.288
10739 z4_GND_37098 189.35018 62.195941 6938.431 7685.811
32227 z4_GND_42728 189.258511 62.303533 9506.946 14138.383
4631 z4_GND_1368 189.303515 62.160516 8241.983 5558.35
29912 z4_GND_7962 189.247274 62.289698 9820.066 13308.113
29686 z4_GND_44105 189.19354 62.288461 11319.312 13234.102
28726 z4_GND_8848 189.104866 62.283381 13793.998 12932.35
19084 z4_GND_23919 189.403015 62.236234 5466.256 10106.806
7400 z4_GND_3983 189.343837 62.178998 7114.142 6668.955
13983 z4_GND_32322 189.37844 62.211468 6149.665 8619.109
